rental_id,car_id,checkin_type,state,delay_at_checkout_in_minutes,delay_category
543191,382243,mobile,ended,200.0,
543197,300781,mobile,ended,-47.0,
543242,341997,mobile,ended,80.0,
543302,403698,mobile,canceled,canceled,Annulé
543332,403621,mobile,ended,-35.0,
543335,398876,mobile,ended,153.0,
543453,270091,mobile,canceled,canceled,Annulé
543903,380801,mobile,ended,41.0,
544282,400470,mobile,ended,63.0,
544799,394928,connect,ended,-59.0,
544853,392368,connect,ended,-14.0,
544864,357860,connect,ended,-52.0,
545127,299931,mobile,ended,6.0,
545132,379539,mobile,canceled,canceled,Annulé
545189,364296,mobile,ended,17.0,
545393,214704,mobile,ended,208.0,
545423,313952,mobile,ended,8.0,
545450,397188,mobile,ended,73.0,
545553,184588,mobile,ended,-38.0,
545560,258737,mobile,ended,59.0,
545621,404192,mobile,ended,-10.0,
545643,385886,mobile,ended,-25.0,
545670,317330,connect,ended,-186.0,
545760,383804,connect,ended,-25.0,
545878,397947,mobile,ended,40.0,
545925,358225,mobile,ended,130.0,
545948,383344,connect,ended,83.0,
546192,408844,mobile,canceled,canceled,Annulé
546431,171503,mobile,ended,-107.0,
546453,381976,mobile,canceled,canceled,Annulé
546547,374007,mobile,ended,-116.0,
546551,372011,mobile,ended,24.0,
546589,288865,mobile,ended,-6.0,
550353,266015,mobile,ended,-26.0,
550391,397466,mobile,ended,-132.0,
550404,393185,mobile,ended,-11.0,
550458,312351,connect,ended,21.0,
550619,372349,mobile,ended,-23.0,
550621,360551,connect,ended,108.0,
550793,401417,mobile,canceled,canceled,Annulé
551026,412439,mobile,ended,69.0,
551034,374349,mobile,ended,5.0,
551158,396470,mobile,ended,198.0,
551168,388795,mobile,ended,-31.0,
551294,358054,mobile,ended,-47.0,
551368,359045,connect,ended,31.0,
551369,304392,connect,ended,-174.0,
551423,314641,mobile,ended,109.0,
551455,380799,mobile,ended,78.0,
551511,364652,connect,ended,-81.0,
551647,305733,mobile,canceled,canceled,Annulé
551668,389087,mobile,ended,-6.0,
551784,409345,mobile,ended,-17.0,
551801,333433,mobile,ended,2.0,
551850,362498,mobile,ended,26.0,
551881,327803,mobile,ended,5.0,
552041,381146,mobile,ended,-7.0,
552111,313955,mobile,ended,-94.0,
552171,351611,mobile,ended,-109.0,
552376,401232,mobile,ended,-84.0,
552391,282675,mobile,ended,113.0,
552414,340965,mobile,ended,2.0,
552490,404460,mobile,ended,83.0,
552594,399528,connect,ended,-40.0,
552851,330619,mobile,ended,-106.0,
552956,216900,mobile,ended,-152.0,
553023,356607,mobile,ended,-8.0,
539266,318911,mobile,ended,-22.0,
539330,374809,connect,ended,20.0,
539334,404906,mobile,ended,-55.0,
539336,302993,mobile,ended,10.0,
539400,343596,mobile,ended,-168.0,
539518,356123,mobile,ended,-23.0,
539560,408937,mobile,canceled,canceled,Annulé
539685,405396,mobile,ended,-99.0,
539728,365625,mobile,canceled,canceled,Annulé
539739,365625,mobile,ended,-22.0,
539783,350231,mobile,ended,-78.0,
539895,360289,mobile,ended,9.0,
540029,349958,mobile,ended,-111.0,
540204,391768,mobile,ended,-139.0,
540408,373893,connect,ended,14.0,
540436,393126,mobile,ended,119.0,
540668,408373,mobile,canceled,canceled,Annulé
540716,392368,connect,canceled,canceled,Annulé
540737,313699,mobile,ended,162.0,
540761,404719,mobile,ended,26.0,
540782,401387,mobile,ended,-60.0,
540812,387810,connect,ended,-39.0,
540995,297254,mobile,ended,160.0,
541086,307207,mobile,ended,-155.0,
541163,402962,mobile,ended,173.0,
541169,387223,mobile,ended,7.0,
541473,295105,connect,ended,111.0,
541491,408275,mobile,ended,-4.0,
541520,381104,mobile,ended,113.0,
541609,349999,mobile,ended,70.0,
541780,317118,mobile,ended,8.0,
541816,347464,connect,ended,-55.0,
541822,181625,connect,canceled,canceled,Annulé
541830,263603,mobile,ended,-59.0,
541866,397289,mobile,ended,61.0,
541966,287128,mobile,canceled,canceled,Annulé
542004,376675,mobile,ended,54.0,
542034,280406,mobile,canceled,canceled,Annulé
542087,389486,mobile,ended,-185.0,
542397,310990,mobile,ended,-12.0,
542593,403762,mobile,ended,12.0,
542800,331673,mobile,ended,-43.0,
542834,371139,mobile,ended,-12.0,
542866,347847,mobile,ended,-152.0,
543033,372878,mobile,ended,-45.0,
543097,351787,mobile,ended,-1.0,
543204,405828,mobile,ended,-31.0,
506075,369845,mobile,canceled,canceled,Annulé
506093,381535,mobile,ended,-62.0,
506261,374741,connect,ended,-36.0,
510179,352160,mobile,ended,-28.0,
510875,271380,mobile,ended,-107.0,
524685,367341,mobile,ended,218.0,
524856,404104,mobile,canceled,canceled,Annulé
525320,367846,mobile,ended,3.0,
526168,403040,mobile,ended,31.0,
526617,382970,mobile,canceled,canceled,Annulé
526825,367919,connect,canceled,canceled,Annulé
527151,390039,mobile,ended,60.0,
527245,282159,mobile,ended,-33.0,
527937,349129,connect,canceled,canceled,Annulé
528129,336314,mobile,canceled,canceled,Annulé
529580,404381,mobile,ended,197.0,
529861,392653,mobile,ended,-65.0,
530323,396821,mobile,ended,-48.0,
530752,392685,mobile,ended,-128.0,
530821,285452,connect,ended,1.0,
533413,353425,connect,ended,4.0,
533518,367089,connect,canceled,canceled,Annulé
533556,405575,mobile,ended,6.0,
533629,374877,mobile,ended,13.0,
533657,307567,mobile,ended,-19.0,
534370,400171,mobile,ended,-69.0,
534721,273565,connect,ended,-10.0,
534849,228788,mobile,ended,130.0,
534869,399667,mobile,ended,26.0,
535053,396435,connect,ended,-81.0,
535117,394904,mobile,ended,-35.0,
535162,390010,mobile,canceled,canceled,Annulé
535255,368404,mobile,ended,-12.0,
535358,383114,mobile,ended,-165.0,
535433,279764,mobile,ended,52.0,
535619,223783,connect,ended,122.0,
535621,407517,mobile,ended,28.0,
535700,311707,connect,ended,19.0,
535751,325591,mobile,ended,-58.0,
535871,391430,mobile,canceled,canceled,Annulé
535910,330289,mobile,canceled,canceled,Annulé
535934,389836,mobile,ended,15.0,
535975,248300,connect,canceled,canceled,Annulé
536168,405082,mobile,ended,-1.0,
536248,398190,mobile,ended,198.0,
536312,335605,mobile,ended,46.0,
536351,340594,connect,ended,-130.0,
536685,325695,mobile,ended,-79.0,
536712,301389,connect,ended,99.0,
536715,362968,mobile,ended,160.0,
536789,374169,connect,ended,-188.0,
537065,373405,mobile,ended,16.0,
537113,380069,mobile,ended,-179.0,
537155,336522,mobile,ended,70.0,
537165,314466,connect,ended,-33.0,
537239,366872,connect,ended,53.0,
537307,392331,mobile,ended,-5.0,
537354,403245,mobile,ended,-3.0,
537405,390467,connect,ended,95.0,
537526,293662,mobile,ended,-131.0,
537538,382714,mobile,ended,-60.0,
537579,308974,mobile,canceled,canceled,Annulé
537741,354814,mobile,ended,63.0,
537965,364420,mobile,ended,20.0,
538019,397741,mobile,ended,25.0,
538104,270689,mobile,ended,50.0,
538253,406927,mobile,ended,11.0,
538266,395467,mobile,ended,75.0,
538334,351839,mobile,canceled,canceled,Annulé
538655,407297,mobile,ended,30.0,
538757,366473,mobile,ended,-36.0,
538795,398855,mobile,ended,-60.0,
538876,345865,connect,ended,68.0,
538933,390039,mobile,canceled,canceled,Annulé
539035,406143,mobile,canceled,canceled,Annulé
539055,332738,mobile,ended,-13.0,
539081,408237,mobile,ended,-56.0,
539277,354515,mobile,ended,48.0,
539362,363761,mobile,ended,166.0,
534222,267506,mobile,ended,0.0,
534711,352320,mobile,ended,185.0,
534713,388762,mobile,canceled,canceled,Annulé
534774,377676,mobile,canceled,canceled,Annulé
534805,396183,mobile,ended,-106.0,
534936,332181,mobile,canceled,canceled,Annulé
534947,287112,mobile,ended,3.0,
535395,382590,mobile,canceled,canceled,Annulé
535520,374169,connect,canceled,canceled,Annulé
535615,374671,mobile,ended,61.0,
535716,374422,mobile,ended,12.0,
535784,392327,mobile,ended,-89.0,
555429,410521,mobile,ended,93.0,
555548,412139,mobile,ended,31.0,
555626,413671,mobile,ended,164.0,
555674,369339,mobile,canceled,canceled,Annulé
555708,368604,connect,ended,-95.0,
555714,175984,mobile,ended,24.0,
555832,327344,mobile,ended,-178.0,
555928,369757,mobile,canceled,canceled,Annulé
556019,366587,mobile,canceled,canceled,Annulé
556173,378941,mobile,canceled,canceled,Annulé
556209,405005,connect,ended,-91.0,
556307,385574,connect,ended,-27.0,
556318,389050,mobile,ended,122.0,
556349,342699,connect,ended,-11.0,
556358,224085,mobile,ended,-62.0,
556383,380708,connect,canceled,canceled,Annulé
556531,243721,mobile,ended,11.0,
556551,364048,mobile,ended,5.0,
556593,189197,mobile,ended,-17.0,
556607,364530,mobile,ended,9.0,
556619,214635,connect,ended,2.0,
556626,255967,mobile,ended,-15.0,
556631,215286,mobile,ended,21.0,
556673,310636,connect,ended,-119.0,
556846,315030,mobile,ended,-22.0,
556887,351597,connect,ended,36.0,
556906,403246,connect,ended,176.0,
556908,267750,mobile,ended,20.0,
557033,340112,mobile,canceled,canceled,Annulé
557061,386583,mobile,canceled,canceled,Annulé
557092,402078,mobile,ended,3.0,
557298,404041,connect,ended,11.0,
554628,346139,mobile,ended,-87.0,
554768,402980,connect,canceled,canceled,Annulé
554886,411798,mobile,canceled,canceled,Annulé
554944,382734,mobile,ended,37.0,
554946,366410,mobile,ended,6.0,
555068,303309,connect,ended,-66.0,
555120,382716,mobile,ended,13.0,
555174,388764,mobile,ended,13.0,
555247,380647,connect,canceled,canceled,Annulé
555427,363377,mobile,ended,26.0,
555436,395204,connect,ended,-14.0,
555694,392256,mobile,ended,-67.0,
555878,382279,mobile,ended,15.0,
555924,225795,connect,canceled,canceled,Annulé
555935,317024,mobile,ended,50.0,
556081,403644,mobile,ended,-6.0,
556111,321310,connect,ended,-146.0,
556136,321996,mobile,ended,-131.0,
556215,334190,connect,ended,77.0,
556256,348294,connect,canceled,canceled,Annulé
556285,402117,mobile,ended,27.0,
556343,406554,connect,canceled,canceled,Annulé
556365,364520,mobile,ended,6.0,
556399,287544,mobile,ended,-166.0,
556417,339109,mobile,ended,21.0,
556459,383625,connect,ended,8.0,
556523,316817,mobile,ended,-185.0,
556546,342645,connect,canceled,canceled,Annulé
556586,387810,connect,ended,34.0,
556641,413094,mobile,ended,32.0,
556683,410853,mobile,ended,-95.0,
556705,351660,connect,ended,69.0,
556780,365784,mobile,ended,-72.0,
556996,350149,mobile,canceled,canceled,Annulé
557034,180520,mobile,ended,97.0,
557044,349420,mobile,ended,11.0,
557083,408363,mobile,canceled,canceled,Annulé
557233,294887,mobile,ended,83.0,
557254,255967,mobile,ended,-2.0,
557287,368894,mobile,ended,-1.0,
557401,375625,mobile,canceled,canceled,Annulé
557448,382643,mobile,canceled,canceled,Annulé
557453,338249,mobile,ended,-22.0,
557457,409993,connect,ended,-60.0,
557536,407411,mobile,ended,8.0,
557540,375047,connect,ended,-69.0,
557545,246368,connect,canceled,canceled,Annulé
557986,380479,mobile,ended,44.0,
558063,329356,mobile,canceled,canceled,Annulé
558096,405458,mobile,ended,-68.0,
558197,399951,mobile,canceled,canceled,Annulé
558228,382712,mobile,ended,20.0,
558412,388154,mobile,ended,17.0,
558438,376738,mobile,canceled,canceled,Annulé
558443,246825,mobile,ended,27.0,
557461,194343,connect,ended,-29.0,
557633,331490,mobile,ended,102.0,
557736,378239,mobile,canceled,canceled,Annulé
557756,231301,mobile,ended,132.0,
557837,349752,mobile,ended,10.0,
550844,391485,mobile,canceled,canceled,Annulé
550934,376491,connect,ended,32.0,
550978,374360,connect,ended,0.0,
550985,396727,mobile,ended,-19.0,
551074,400158,mobile,ended,0.0,
551127,276923,mobile,ended,211.0,
551156,403149,mobile,ended,-26.0,
551309,268496,mobile,canceled,canceled,Annulé
551406,412098,mobile,ended,26.0,
551462,365809,mobile,canceled,canceled,Annulé
551533,316678,connect,ended,-48.0,
551542,367495,mobile,ended,1.0,
551613,323763,mobile,canceled,canceled,Annulé
551617,349894,connect,ended,-29.0,
551666,216900,mobile,ended,142.0,
551793,383674,connect,ended,54.0,
534380,297511,mobile,ended,194.0,
534758,407397,mobile,ended,8.0,
534891,378239,mobile,ended,8.0,
534896,388805,mobile,canceled,canceled,Annulé
535058,177815,mobile,ended,-20.0,
535102,314456,connect,ended,-134.0,
535110,304538,mobile,canceled,canceled,Annulé
535188,306935,mobile,ended,-27.0,
535302,399692,mobile,canceled,canceled,Annulé
535415,399507,mobile,ended,138.0,
535480,302561,connect,ended,30.0,
535628,383674,connect,ended,-7.0,
535657,383753,mobile,ended,5.0,
535675,386583,mobile,ended,56.0,
535710,371625,mobile,ended,83.0,
535763,391223,mobile,ended,139.0,
535766,356247,mobile,ended,-28.0,
536029,395272,mobile,ended,-12.0,
536309,367916,mobile,ended,39.0,
536626,370171,mobile,ended,5.0,
536698,373605,mobile,ended,9.0,
536817,318751,mobile,canceled,canceled,Annulé
536952,241021,connect,ended,-39.0,
537045,403777,mobile,ended,134.0,
537139,385523,connect,ended,-52.0,
537170,404586,mobile,ended,-3.0,
537198,407576,mobile,ended,38.0,
537295,315420,connect,ended,160.0,
537406,345865,connect,ended,-18.0,
537457,408267,mobile,canceled,canceled,Annulé
537465,301288,mobile,ended,57.0,
537470,389147,mobile,canceled,canceled,Annulé
537578,280805,connect,canceled,canceled,Annulé
537595,304775,connect,canceled,canceled,Annulé
537762,289383,mobile,canceled,canceled,Annulé
537769,391370,connect,ended,-26.0,
537783,408237,mobile,ended,25.0,
537801,251312,mobile,canceled,canceled,Annulé
537863,381455,mobile,ended,14.0,
537931,311943,mobile,canceled,canceled,Annulé
538342,355788,mobile,ended,57.0,
538426,398676,mobile,ended,20.0,
538603,384983,mobile,ended,169.0,
538749,291717,mobile,ended,82.0,
538786,309580,connect,ended,-1.0,
539041,352563,mobile,ended,-11.0,
539133,385391,connect,ended,-73.0,
539147,387476,mobile,ended,-17.0,
539177,274526,mobile,ended,20.0,
539189,167788,mobile,ended,147.0,
539195,261661,mobile,ended,68.0,
539305,280305,mobile,ended,20.0,
539473,409734,mobile,canceled,canceled,Annulé
539508,291880,connect,canceled,canceled,Annulé
539608,390538,mobile,ended,41.0,
539829,403760,mobile,ended,44.0,
539908,370029,mobile,canceled,canceled,Annulé
539917,377190,mobile,canceled,canceled,Annulé
540000,402235,mobile,ended,-41.0,
540008,375868,mobile,canceled,canceled,Annulé
540225,395825,mobile,ended,-29.0,
540467,293800,mobile,ended,36.0,
540609,407419,connect,ended,32.0,
540704,291389,mobile,canceled,canceled,Annulé
540708,404637,mobile,ended,12.0,
540714,377505,mobile,ended,-84.0,
540721,181134,mobile,ended,13.0,
540984,404187,mobile,ended,29.0,
540993,334072,mobile,ended,7.0,
541105,369288,mobile,ended,22.0,
541232,351393,connect,canceled,canceled,Annulé
541248,378121,mobile,ended,41.0,
536389,395852,mobile,ended,176.0,
536475,289383,mobile,canceled,canceled,Annulé
536587,404906,mobile,canceled,canceled,Annulé
536887,350149,mobile,ended,-47.0,
537126,359049,connect,ended,-156.0,
537157,339174,mobile,ended,-129.0,
537173,270865,mobile,ended,22.0,
537632,372856,connect,canceled,canceled,Annulé
537692,409197,mobile,ended,-66.0,
537809,279487,mobile,canceled,canceled,Annulé
537964,338610,mobile,ended,-27.0,
538088,361610,mobile,canceled,canceled,Annulé
538093,404583,mobile,canceled,canceled,Annulé
538131,302441,mobile,ended,9.0,
538164,401740,mobile,ended,17.0,
538191,346734,mobile,ended,25.0,
538230,371354,connect,canceled,canceled,Annulé
538421,408509,mobile,canceled,canceled,Annulé
538452,327336,mobile,ended,64.0,
538517,404728,mobile,canceled,canceled,Annulé
538558,317298,connect,ended,-9.0,
538654,409695,mobile,ended,-29.0,
538784,337867,mobile,ended,98.0,
538811,373607,mobile,ended,17.0,
538965,363918,mobile,ended,3.0,
538973,379226,mobile,ended,4.0,
538981,404417,mobile,ended,181.0,
539026,241764,mobile,ended,23.0,
539030,376153,connect,canceled,canceled,Annulé
539085,264558,mobile,ended,-42.0,
539104,229411,mobile,ended,-29.0,
539107,337762,mobile,ended,3.0,
539155,399120,mobile,canceled,canceled,Annulé
539218,373690,mobile,ended,32.0,
539225,212965,connect,ended,-135.0,
539399,409636,mobile,ended,93.0,
539433,355843,mobile,ended,-28.0,
539446,259760,mobile,ended,-1.0,
539483,210821,mobile,canceled,canceled,Annulé
539557,376760,connect,ended,21.0,
539640,368432,mobile,ended,-12.0,
539682,365185,mobile,ended,-20.0,
539797,351393,connect,canceled,canceled,Annulé
539811,373233,mobile,ended,-159.0,
539920,289693,connect,ended,-115.0,
539935,365809,mobile,ended,-99.0,
539969,321801,mobile,ended,-37.0,
540045,316744,connect,canceled,canceled,Annulé
540078,351660,connect,ended,20.0,
540328,191329,mobile,ended,7.0,
540477,310576,connect,ended,-21.0,
540483,293166,mobile,ended,129.0,
540631,251419,mobile,ended,6.0,
540683,354474,mobile,ended,-32.0,
540905,294414,mobile,canceled,canceled,Annulé
540981,307777,mobile,ended,95.0,
541173,384360,mobile,ended,-113.0,
541186,375908,mobile,ended,-20.0,
541414,294622,mobile,ended,-107.0,
541415,266641,mobile,ended,28.0,
541499,319807,mobile,ended,-65.0,
541514,383309,mobile,canceled,canceled,Annulé
541565,228359,connect,ended,-10.0,
541617,404542,mobile,ended,31.0,
541660,356261,mobile,ended,132.0,
541701,395632,mobile,ended,4.0,
541779,309469,mobile,ended,137.0,
541844,322754,mobile,canceled,canceled,Annulé
541898,358978,connect,ended,-45.0,
541934,381352,mobile,canceled,canceled,Annulé
541943,371157,mobile,ended,216.0,
541977,384812,mobile,ended,46.0,
542011,400266,mobile,ended,129.0,
542186,304987,mobile,ended,87.0,
542219,385721,connect,ended,0.0,
542274,368404,mobile,ended,16.0,
542434,222934,connect,ended,-56.0,
542436,365148,mobile,ended,-63.0,
542445,392733,mobile,ended,-90.0,
542493,223449,mobile,ended,68.0,
542583,216080,mobile,ended,-27.0,
542585,307207,mobile,ended,208.0,
542596,279969,mobile,ended,181.0,
542597,397817,mobile,ended,27.0,
542619,404672,mobile,ended,10.0,
542825,409592,mobile,ended,108.0,
542826,290600,connect,ended,-14.0,
543113,359365,mobile,canceled,canceled,Annulé
546961,390702,connect,canceled,canceled,Annulé
546986,373132,mobile,ended,-96.0,
547200,371570,mobile,ended,24.0,
547229,404449,mobile,ended,-35.0,
547289,205041,mobile,ended,60.0,
547479,324197,mobile,ended,-85.0,
547519,388466,mobile,ended,31.0,
547701,361668,mobile,ended,-59.0,
547743,330601,mobile,ended,19.0,
547787,360902,mobile,ended,46.0,
547943,411870,mobile,canceled,canceled,Annulé
547966,404420,mobile,ended,-13.0,
548114,221897,mobile,ended,4.0,
548117,343405,mobile,ended,66.0,
548181,223592,mobile,ended,-54.0,
548244,370795,mobile,canceled,canceled,Annulé
548296,395922,mobile,ended,-57.0,
548365,349354,mobile,ended,99.0,
548424,410231,mobile,ended,-7.0,
548432,411973,mobile,canceled,canceled,Annulé
548515,407820,mobile,ended,27.0,
548667,314845,mobile,canceled,canceled,Annulé
548757,411713,mobile,ended,-8.0,
548797,315670,mobile,ended,-161.0,
548820,328263,mobile,ended,40.0,
548833,367608,connect,ended,75.0,
548858,311208,mobile,ended,149.0,
549010,255006,mobile,ended,198.0,
549103,404719,mobile,canceled,canceled,Annulé
549172,349019,mobile,ended,18.0,
549176,390481,mobile,ended,10.0,
549230,216900,mobile,ended,16.0,
549300,382705,mobile,ended,86.0,
549305,177820,mobile,canceled,canceled,Annulé
549404,322054,connect,canceled,canceled,Annulé
549466,371517,mobile,ended,-42.0,
549495,369928,mobile,canceled,canceled,Annulé
549534,385627,connect,ended,33.0,
549726,408140,mobile,ended,72.0,
549801,408705,mobile,ended,21.0,
549830,353370,mobile,ended,4.0,
549845,224728,mobile,ended,28.0,
549989,391129,mobile,canceled,canceled,Annulé
550306,353425,connect,ended,-58.0,
550414,265239,connect,canceled,canceled,Annulé
550493,357530,connect,ended,123.0,
550501,369190,mobile,ended,9.0,
550623,381094,mobile,ended,-12.0,
550649,358438,mobile,canceled,canceled,Annulé
550668,406408,mobile,ended,2.0,
550799,373368,mobile,ended,191.0,
550893,355272,mobile,ended,-4.0,
550960,293910,mobile,ended,-9.0,
550998,376491,connect,ended,-56.0,
551183,412539,mobile,ended,19.0,
551255,383997,mobile,ended,34.0,
551267,379729,mobile,ended,-14.0,
551362,397081,mobile,canceled,canceled,Annulé
551375,247475,mobile,ended,192.0,
551464,246953,mobile,ended,106.0,
551471,406075,mobile,ended,39.0,
551520,374921,mobile,ended,165.0,
551524,371530,mobile,ended,17.0,
551532,397188,mobile,ended,123.0,
551607,407733,mobile,canceled,canceled,Annulé
551830,401166,mobile,ended,67.0,
551933,391325,mobile,ended,-121.0,
551938,279695,mobile,ended,81.0,
551996,324821,connect,canceled,canceled,Annulé
552358,375047,connect,ended,-7.0,
552444,388813,mobile,ended,4.0,
552482,290567,mobile,ended,-81.0,
552511,381123,mobile,ended,111.0,
552649,384479,mobile,ended,47.0,
552683,296815,connect,canceled,canceled,Annulé
552791,413080,mobile,ended,178.0,
552793,289798,mobile,ended,200.0,
552859,335958,mobile,ended,42.0,
552924,321170,mobile,ended,-157.0,
553030,374626,mobile,ended,-82.0,
553084,345701,mobile,ended,75.0,
553399,358887,mobile,ended,6.0,
553440,334469,mobile,ended,82.0,
553480,356124,mobile,ended,-22.0,
553531,376901,connect,ended,-74.0,
553541,405652,mobile,ended,-32.0,
553893,285410,mobile,ended,82.0,
554211,365428,mobile,ended,-118.0,
541452,378113,connect,ended,-123.0,
541494,405854,mobile,ended,-43.0,
541623,222928,connect,ended,17.0,
541626,390073,connect,ended,-43.0,
541634,214635,connect,canceled,canceled,Annulé
541691,355444,connect,ended,5.0,
541739,304392,connect,ended,14.0,
541742,397188,mobile,ended,134.0,
541833,249274,connect,ended,-18.0,
541920,282880,connect,ended,11.0,
542012,375313,mobile,ended,7.0,
542121,358978,connect,canceled,canceled,Annulé
542205,381223,mobile,ended,62.0,
542333,395187,mobile,ended,71.0,
542342,390369,mobile,ended,-23.0,
542507,225486,connect,ended,61.0,
542510,394398,mobile,ended,28.0,
542606,318512,mobile,ended,219.0,
542690,349136,mobile,ended,4.0,
542726,376675,mobile,ended,44.0,
542745,373068,mobile,ended,-26.0,
542815,394260,mobile,canceled,canceled,Annulé
542910,315670,mobile,ended,9.0,
542911,386539,mobile,ended,-11.0,
542943,404953,mobile,ended,23.0,
543006,400359,mobile,ended,-40.0,
543193,359365,mobile,canceled,canceled,Annulé
543213,211932,mobile,ended,29.0,
543355,393549,mobile,ended,-146.0,
551825,376901,mobile,ended,-31.0,
552029,298323,mobile,canceled,canceled,Annulé
552063,409441,mobile,ended,54.0,
552149,395861,mobile,ended,-4.0,
552187,268787,mobile,ended,8.0,
552220,377505,mobile,canceled,canceled,Annulé
552395,373436,mobile,ended,24.0,
552567,348294,connect,canceled,canceled,Annulé
552621,308868,mobile,ended,-24.0,
552623,356481,mobile,ended,-59.0,
552732,373927,mobile,ended,186.0,
553005,346208,connect,ended,-6.0,
553091,376391,mobile,ended,60.0,
553097,295866,mobile,canceled,canceled,Annulé
553147,385642,mobile,ended,3.0,
553203,411686,mobile,ended,73.0,
553381,368432,mobile,ended,54.0,
553473,407763,mobile,ended,-176.0,
553538,321385,mobile,canceled,canceled,Annulé
553609,263211,mobile,ended,29.0,
553639,408680,mobile,ended,37.0,
553771,314220,mobile,ended,12.0,
553857,336399,mobile,ended,-16.0,
553878,357148,mobile,canceled,canceled,Annulé
553950,392694,mobile,ended,30.0,
554302,203811,mobile,ended,-88.0,
554406,407084,mobile,ended,156.0,
554448,300505,connect,ended,38.0,
554502,404691,mobile,ended,8.0,
554534,407389,mobile,ended,42.0,
554646,390467,connect,ended,8.0,
554677,345080,connect,ended,27.0,
555089,321121,mobile,ended,-59.0,
555801,413181,mobile,ended,12.0,
555893,312157,mobile,ended,-49.0,
556088,375273,mobile,ended,37.0,
556151,176252,mobile,ended,-1.0,
556185,375868,mobile,canceled,canceled,Annulé
556243,409750,mobile,canceled,canceled,Annulé
556316,325328,connect,ended,-86.0,
556344,407865,mobile,ended,-15.0,
556346,360450,mobile,canceled,canceled,Annulé
556390,177058,mobile,ended,-10.0,
556609,404380,mobile,ended,-18.0,
556622,362433,connect,ended,-1.0,
556645,382854,mobile,ended,-123.0,
556665,378768,mobile,ended,-107.0,
556814,378850,mobile,ended,-77.0,
556976,348763,mobile,ended,4.0,
557000,390221,mobile,ended,3.0,
557028,300379,mobile,ended,40.0,
543409,404310,mobile,ended,-26.0,
543434,203279,mobile,ended,105.0,
543480,192575,connect,ended,120.0,
543517,410458,mobile,ended,103.0,
543596,410316,mobile,canceled,canceled,Annulé
543685,387380,mobile,ended,-10.0,
543811,167938,mobile,ended,-13.0,
543947,382854,mobile,ended,-1.0,
552987,400689,mobile,ended,7.0,
553199,393799,mobile,ended,-79.0,
553454,410896,mobile,ended,-35.0,
553709,348632,mobile,ended,-5.0,
553712,334783,mobile,canceled,canceled,Annulé
553732,378786,mobile,ended,-77.0,
553833,395720,mobile,ended,14.0,
553940,390068,connect,ended,-3.0,
554001,375380,mobile,canceled,canceled,Annulé
554078,382821,connect,ended,-15.0,
554087,355554,mobile,ended,13.0,
554151,373893,connect,ended,68.0,
554363,406037,mobile,ended,12.0,
554750,334828,mobile,canceled,canceled,Annulé
554753,393442,mobile,ended,46.0,
554756,309948,mobile,ended,64.0,
554757,227230,mobile,ended,-42.0,
554795,352745,connect,canceled,canceled,Annulé
554836,317298,connect,ended,-48.0,
554860,200799,mobile,ended,-21.0,
554998,400945,mobile,ended,-53.0,
555339,369594,mobile,ended,79.0,
555340,385073,mobile,ended,-6.0,
555644,309343,mobile,ended,102.0,
555991,284054,mobile,canceled,canceled,Annulé
556252,284721,mobile,ended,5.0,
556253,395953,mobile,canceled,canceled,Annulé
556337,403777,mobile,ended,41.0,
556412,358982,connect,ended,-24.0,
556611,329239,connect,ended,27.0,
556662,410887,mobile,ended,2.0,
556717,371886,mobile,ended,95.0,
556882,380479,mobile,canceled,canceled,Annulé
556953,347023,mobile,ended,35.0,
557062,374298,connect,ended,58.0,
557070,385782,mobile,canceled,canceled,Annulé
557225,405421,mobile,ended,0.0,
557310,364957,mobile,canceled,canceled,Annulé
557415,412593,mobile,ended,64.0,
557451,410133,mobile,ended,37.0,
557491,400899,mobile,canceled,canceled,Annulé
557547,307207,mobile,ended,-19.0,
557621,412721,mobile,ended,183.0,
557879,373316,mobile,ended,19.0,
557898,342154,connect,ended,-2.0,
557956,296227,mobile,ended,220.0,
558099,404133,connect,ended,11.0,
558184,412359,mobile,canceled,canceled,Annulé
558328,410668,mobile,ended,63.0,
558386,386802,mobile,ended,3.0,
543955,407425,mobile,canceled,canceled,Annulé
544000,368448,mobile,ended,6.0,
544328,380480,mobile,ended,20.0,
544401,393982,mobile,ended,22.0,
544417,403197,mobile,ended,-5.0,
544484,397430,mobile,ended,30.0,
544504,385131,connect,ended,-170.0,
544513,228659,mobile,ended,-24.0,
544520,409636,mobile,ended,41.0,
544607,402562,connect,ended,58.0,
544614,379889,mobile,ended,131.0,
544630,370253,mobile,ended,35.0,
544661,228254,connect,ended,-119.0,
544767,261263,mobile,canceled,canceled,Annulé
544960,226544,connect,ended,-117.0,
544995,383309,mobile,ended,-57.0,
545148,294179,mobile,canceled,canceled,Annulé
545314,261335,mobile,canceled,canceled,Annulé
545483,406927,mobile,ended,4.0,
545497,369190,mobile,ended,15.0,
545534,243721,mobile,ended,71.0,
545636,312389,mobile,ended,-2.0,
545663,374293,mobile,ended,-15.0,
545712,389467,mobile,ended,23.0,
545904,239518,mobile,ended,25.0,
546068,276502,mobile,ended,-73.0,
546121,301386,connect,canceled,canceled,Annulé
511401,203963,connect,ended,-11.0,
511833,314641,mobile,ended,90.0,
515799,392368,connect,ended,-151.0,
